datetime,year,month,date,expiry_date,time,strike_price,open,high,low,close
2022-01-14 9:15:00,2022,1,14,27-Jan-22,9:15:00,16350,5.1,7.95,5.1,5.35
2022-01-17 9:15:00,2022,1,17,27-Jan-22,9:15:00,16350,5,5,5,5
2022-01-18 9:15:00,2022,1,18,27-Jan-22,9:15:00,16350,2.9,2.9,2.9,2.9
2022-01-19 9:15:00,2022,1,19,27-Jan-22,9:15:00,16350,5,5,3.15,5
2022-01-20 9:15:00,2022,1,20,27-Jan-22,9:15:00,16350,3.2,3.2,2.25,2.25
2022-01-21 9:15:00,2022,1,21,27-Jan-22,9:15:00,16350,4.35,6.55,3.3,4.95
2022-01-24 9:15:00,2022,1,24,27-Jan-22,9:15:00,16350,3.25,3.25,2.1,2.95
2022-01-25 9:15:00,2022,1,25,27-Jan-22,9:15:00,16350,20,48.9,20,21.05
2022-01-27 9:15:00,2022,1,27,27-Jan-22,9:15:00,16350,3.25,6.45,1.15,1.55
2022-01-03 9:15:00,2022,1,3,27-Jan-22,9:15:00,16400,52.4,52.4,38.75,39.6
2022-01-04 9:15:00,2022,1,4,27-Jan-22,9:15:00,16400,28.35,29.6,24.6,26.3
2022-01-05 9:15:00,2022,1,5,27-Jan-22,9:15:00,16400,29.8,29.8,21.45,22.5
2022-01-06 9:15:00,2022,1,6,27-Jan-22,9:15:00,16400,30.9,35,30.2,32.8
2022-01-07 9:15:00,2022,1,7,27-Jan-22,9:15:00,16400,24.55,24.55,20.8,21.2
2022-01-10 9:15:00,2022,1,10,27-Jan-22,9:15:00,16400,18.75,18.75,15.3,15.55
2022-01-11 9:15:00,2022,1,11,27-Jan-22,9:15:00,16400,12.3,13.15,10.85,12.75
2022-01-12 9:15:00,2022,1,12,27-Jan-22,9:15:00,16400,8.95,8.95,8.15,8.7
2022-01-13 9:15:00,2022,1,13,27-Jan-22,9:15:00,16400,7.55,8.55,5.95,6.9
2022-01-14 9:15:00,2022,1,14,27-Jan-22,9:15:00,16400,8.6,8.6,6.65,6.65
2022-01-17 9:15:00,2022,1,17,27-Jan-22,9:15:00,16400,4.8,5,4.2,4.25
2022-01-18 9:15:00,2022,1,18,27-Jan-22,9:15:00,16400,3.85,4.3,3.15,3.9
2022-01-19 9:15:00,2022,1,19,27-Jan-22,9:15:00,16400,4.85,5.7,3.85,4.9
2022-01-20 9:15:00,2022,1,20,27-Jan-22,9:15:00,16400,3.8,3.8,1.55,2.25
2022-01-21 9:15:00,2022,1,21,27-Jan-22,9:15:00,16400,3.5,7.25,3.5,5.3
2022-01-24 9:15:00,2022,1,24,27-Jan-22,9:15:00,16400,2.9,3.55,2.25,3.2
2022-01-25 9:15:00,2022,1,25,27-Jan-22,9:15:00,16400,21.85,56.5,21.85,24.1
2022-01-27 9:15:00,2022,1,27,27-Jan-22,9:15:00,16400,6.2,8.45,1.4,2
2022-01-03 9:15:00,2022,1,3,27-Jan-22,9:15:00,16450,54,54,43,43.45
2022-01-04 9:15:00,2022,1,4,27-Jan-22,9:15:00,16450,28.05,31.5,27.4,29
2022-01-05 9:15:00,2022,1,5,27-Jan-22,9:15:00,16450,25.55,26.3,24.95,24.95
2022-01-06 9:15:00,2022,1,6,27-Jan-22,9:15:00,16450,33.85,35.8,32.45,34.9
2022-01-07 9:15:00,2022,1,7,27-Jan-22,9:15:00,16450,25.75,25.75,23,23.15
2022-01-10 9:15:00,2022,1,10,27-Jan-22,9:15:00,16450,16.9,19.15,16.55,16.7
2022-01-11 9:15:00,2022,1,11,27-Jan-22,9:15:00,16450,12.55,13.5,11.6,13.2
2022-01-12 9:15:00,2022,1,12,27-Jan-22,9:15:00,16450,8.55,9.35,8.55,9
2022-01-13 9:15:00,2022,1,13,27-Jan-22,9:15:00,16450,7.3,7.3,6.95,7.2
2022-01-19 9:15:00,2022,1,19,27-Jan-22,9:15:00,16450,6.95,6.95,4.3,4.85
2022-01-20 9:15:00,2022,1,20,27-Jan-22,9:15:00,16450,3.15,3.15,2.15,2.75
2022-01-21 9:15:00,2022,1,21,27-Jan-22,9:15:00,16450,3.7,8.35,3.7,6
2022-01-24 9:15:00,2022,1,24,27-Jan-22,9:15:00,16450,3.25,4,2.55,3.65
2022-01-25 9:15:00,2022,1,25,27-Jan-22,9:15:00,16450,27.85,64.95,25.5,27.2
2022-01-27 9:15:00,2022,1,27,27-Jan-22,9:15:00,16450,5.95,11.1,1.9,2.7
2022-01-03 9:15:00,2022,1,3,27-Jan-22,9:15:00,16500,58.7,61.65,47,48.1
2022-01-04 9:15:00,2022,1,4,27-Jan-22,9:15:00,16500,28.55,36.25,28.55,32.2
2022-01-05 9:15:00,2022,1,5,27-Jan-22,9:15:00,16500,24.85,28.7,24.85,26.7
2022-01-06 9:15:00,2022,1,6,27-Jan-22,9:15:00,16500,38.85,40,34,37.5
2022-01-07 9:15:00,2022,1,7,27-Jan-22,9:15:00,16500,30,30,24.6,25.2
2022-01-10 9:15:00,2022,1,10,27-Jan-22,9:15:00,16500,20.15,20.95,17.9,18.1
2022-01-11 9:15:00,2022,1,11,27-Jan-22,9:15:00,16500,13.95,14.9,12.2,13.9
2022-01-12 9:15:00,2022,1,12,27-Jan-22,9:15:00,16500,10.55,10.55,8.85,9.3
2022-01-13 9:15:00,2022,1,13,27-Jan-22,9:15:00,16500,8.1,8.6,7,7.4
2022-01-14 9:15:00,2022,1,14,27-Jan-22,9:15:00,16500,7.55,8.65,6.95,7.05
2022-01-17 9:15:00,2022,1,17,27-Jan-22,9:15:00,16500,5.55,6.1,4.4,4.6
2022-01-18 9:15:00,2022,1,18,27-Jan-22,9:15:00,16500,3.9,3.95,3.35,3.75
2022-01-19 9:15:00,2022,1,19,27-Jan-22,9:15:00,16500,5.9,6.2,4.3,5.45
2022-01-20 9:15:00,2022,1,20,27-Jan-22,9:15:00,16500,3,3.85,2.4,2.6
2022-01-21 9:15:00,2022,1,21,27-Jan-22,9:15:00,16500,2.7,9.5,2.7,6.8
2022-01-24 9:15:00,2022,1,24,27-Jan-22,9:15:00,16500,4.4,4.75,2.9,4.05
2022-01-25 9:15:00,2022,1,25,27-Jan-22,9:15:00,16500,35,73.15,28.9,30.5
2022-01-27 9:15:00,2022,1,27,27-Jan-22,9:15:00,16500,7.65,14.65,2.8,3.65
2022-01-03 9:15:00,2022,1,3,27-Jan-22,9:15:00,16550,54.45,56.45,50.35,51.25
2022-01-04 9:15:00,2022,1,4,27-Jan-22,9:15:00,16550,38.9,38.9,31.25,34
2022-01-05 9:15:00,2022,1,5,27-Jan-22,9:15:00,16550,35.65,35.65,28.45,28.85
2022-01-06 9:15:00,2022,1,6,27-Jan-22,9:15:00,16550,39.6,42.3,36.3,39.1
2022-01-07 9:15:00,2022,1,7,27-Jan-22,9:15:00,16550,29.95,30.2,27.05,27.05
2022-01-10 9:15:00,2022,1,10,27-Jan-22,9:15:00,16550,19.3,22.45,18.15,19.05
2022-01-11 9:15:00,2022,1,11,27-Jan-22,9:15:00,16550,12.5,15.65,12.5,15.35
2022-01-12 9:15:00,2022,1,12,27-Jan-22,9:15:00,16550,11.05,11.05,8.85,9.5
2022-01-13 9:15:00,2022,1,13,27-Jan-22,9:15:00,16550,7.5,7.6,7.05,7.45
2022-01-14 9:15:00,2022,1,14,27-Jan-22,9:15:00,16550,7.95,8,6.7,7.75
2022-01-17 9:15:00,2022,1,17,27-Jan-22,9:15:00,16550,5.75,5.75,4.4,4.55
2022-01-18 9:15:00,2022,1,18,27-Jan-22,9:15:00,16550,5.9,5.9,3.85,3.85
2022-01-19 9:15:00,2022,1,19,27-Jan-22,9:15:00,16550,5.1,6.25,5.1,5.7
2022-01-20 9:15:00,2022,1,20,27-Jan-22,9:15:00,16550,3,3.6,2.35,3.25
2022-01-21 9:15:00,2022,1,21,27-Jan-22,9:15:00,16550,7,10.8,5.05,7.55
2022-01-24 9:15:00,2022,1,24,27-Jan-22,9:15:00,16550,4.15,6,3.25,4.45
2022-01-25 9:15:00,2022,1,25,27-Jan-22,9:15:00,16550,39.4,85.45,32.65,34
2022-01-27 9:15:00,2022,1,27,27-Jan-22,9:15:00,16550,8,17.6,3.7,4.8
2022-01-03 9:15:00,2022,1,3,27-Jan-22,9:15:00,16600,56.6,63,54.5,55.45
2022-01-04 9:15:00,2022,1,4,27-Jan-22,9:15:00,16600,38.75,41.55,34.45,36.6
2022-01-05 9:15:00,2022,1,5,27-Jan-22,9:15:00,16600,35.8,35.8,28.05,30.75
2022-01-06 9:15:00,2022,1,6,27-Jan-22,9:15:00,16600,34.25,45.4,34.25,42.5
2022-01-07 9:15:00,2022,1,7,27-Jan-22,9:15:00,16600,32.8,35,28,28.6
2022-01-10 9:15:00,2022,1,10,27-Jan-22,9:15:00,16600,16.5,23.5,16.5,20.45
2022-01-11 9:15:00,2022,1,11,27-Jan-22,9:15:00,16600,15.65,16,13,14.8
2022-01-12 9:15:00,2022,1,12,27-Jan-22,9:15:00,16600,8.95,10.1,8.95,9.7
2022-01-13 9:15:00,2022,1,13,27-Jan-22,9:15:00,16600,7.05,7.6,7.05,7.3
2022-01-14 9:15:00,2022,1,14,27-Jan-22,9:15:00,16600,7.6,7.8,6.95,7.1
2022-01-17 9:15:00,2022,1,17,27-Jan-22,9:15:00,16600,5.25,5.45,4.5,4.6
2022-01-18 9:15:00,2022,1,18,27-Jan-22,9:15:00,16600,5.4,5.4,3.55,3.85
2022-01-19 9:15:00,2022,1,19,27-Jan-22,9:15:00,16600,3.9,7,3.9,5.85
2022-01-20 9:15:00,2022,1,20,27-Jan-22,9:15:00,16600,3.9,3.9,2.65,2.75
2022-01-21 9:15:00,2022,1,21,27-Jan-22,9:15:00,16600,4.95,12.25,4.95,8.45
2022-01-24 9:15:00,2022,1,24,27-Jan-22,9:15:00,16600,5.9,6.5,3.8,5.05
2022-01-25 9:15:00,2022,1,25,27-Jan-22,9:15:00,16600,67,96.3,36.45,37.95
2022-01-27 9:15:00,2022,1,27,27-Jan-22,9:15:00,16600,14.55,22.5,5.3,6.95
2022-01-03 9:15:00,2022,1,3,27-Jan-22,9:15:00,16650,62.3,64,60.1,61.2
2022-01-04 9:15:00,2022,1,4,27-Jan-22,9:15:00,16650,40.6,45.5,37.2,40.25
2022-01-05 9:15:00,2022,1,5,27-Jan-22,9:15:00,16650,34.75,36.15,33.05,33.55
2022-01-06 9:15:00,2022,1,6,27-Jan-22,9:15:00,16650,43.95,48.8,42,45
2022-01-07 9:15:00,2022,1,7,27-Jan-22,9:15:00,16650,34.05,34.4,31,31
2022-01-10 9:15:00,2022,1,10,27-Jan-22,9:15:00,16650,22.2,24,20.2,22
2022-01-11 9:15:00,2022,1,11,27-Jan-22,9:15:00,16650,15.55,17,15.55,17
2022-01-12 9:15:00,2022,1,12,27-Jan-22,9:15:00,16650,9.25,11.45,9.25,11.05
2022-01-13 9:15:00,2022,1,13,27-Jan-22,9:15:00,16650,7.85,7.85,7.45,7.5
2022-01-14 9:15:00,2022,1,14,27-Jan-22,9:15:00,16650,7.7,8.9,5.65,8.9
2022-01-17 9:15:00,2022,1,17,27-Jan-22,9:15:00,16650,5.95,6.05,4.7,4.7
2022-01-19 9:15:00,2022,1,19,27-Jan-22,9:15:00,16650,5.8,5.8,4.65,4.65
2022-01-20 9:15:00,2022,1,20,27-Jan-22,9:15:00,16650,3.8,4.3,2.8,3.15
2022-01-21 9:15:00,2022,1,21,27-Jan-22,9:15:00,16650,13.9,14.3,7,9.45
2022-01-24 9:15:00,2022,1,24,27-Jan-22,9:15:00,16650,4.95,7.55,4.2,5.65
2022-01-25 9:15:00,2022,1,25,27-Jan-22,9:15:00,16650,56,108.5,41.25,43.3
2022-01-27 9:15:00,2022,1,27,27-Jan-22,9:15:00,16650,16.75,27.8,7.5,10.2
2022-01-03 9:15:00,2022,1,3,27-Jan-22,9:15:00,16700,60.65,75,60.65,66.9
2022-01-04 9:15:00,2022,1,4,27-Jan-22,9:15:00,16700,44,50.25,41.2,43.95
2022-01-05 9:15:00,2022,1,5,27-Jan-22,9:15:00,16700,34.9,38.75,26,35.75
2022-01-06 9:15:00,2022,1,6,27-Jan-22,9:15:00,16700,50,53.05,42.9,49.5
2022-01-07 9:15:00,2022,1,7,27-Jan-22,9:15:00,16700,38.6,38.6,33.1,33.7
2022-01-10 9:15:00,2022,1,10,27-Jan-22,9:15:00,16700,20,27.4,20,23.9
2022-01-11 9:15:00,2022,1,11,27-Jan-22,9:15:00,16700,24.55,24.55,15.35,17.25
2022-01-12 9:15:00,2022,1,12,27-Jan-22,9:15:00,16700,11.65,11.65,10.25,10.7
2022-01-13 9:15:00,2022,1,13,27-Jan-22,9:15:00,16700,7,8.25,7,7.8
2022-01-14 9:15:00,2022,1,14,27-Jan-22,9:15:00,16700,7.8,7.95,5.35,7.55
2022-01-17 9:15:00,2022,1,17,27-Jan-22,9:15:00,16700,6.3,6.9,4.85,5
2022-01-18 9:15:00,2022,1,18,27-Jan-22,9:15:00,16700,5,5,3.8,4.15
2022-01-19 9:15:00,2022,1,19,27-Jan-22,9:15:00,16700,6.9,9.4,5.55,6.85
2022-01-20 9:15:00,2022,1,20,27-Jan-22,9:15:00,16700,4.8,4.8,3.25,3.25
2022-01-21 9:15:00,2022,1,21,27-Jan-22,9:15:00,16700,13.15,16.35,8.85,11
2022-01-24 9:15:00,2022,1,24,27-Jan-22,9:15:00,16700,8.9,10,5.05,6.45
2022-01-25 9:15:00,2022,1,25,27-Jan-22,9:15:00,16700,81,124.5,46.9,48.75
2022-01-27 9:15:00,2022,1,27,27-Jan-22,9:15:00,16700,18.7,36.05,10.85,15.45
2022-01-03 9:15:00,2022,1,3,27-Jan-22,9:15:00,16750,79.85,79.85,72.35,73.6
2022-01-04 9:15:00,2022,1,4,27-Jan-22,9:15:00,16750,50,54.6,44,49.25
2022-01-05 9:15:00,2022,1,5,27-Jan-22,9:15:00,16750,42.75,42.75,38.4,39.1
2022-01-06 9:15:00,2022,1,6,27-Jan-22,9:15:00,16750,48.8,57,48.8,52.55
2022-01-07 9:15:00,2022,1,7,27-Jan-22,9:15:00,16750,41.55,41.55,36,36.4
2022-01-10 9:15:00,2022,1,10,27-Jan-22,9:15:00,16750,26.65,29.4,23.75,26.1
2022-01-11 9:15:00,2022,1,11,27-Jan-22,9:15:00,16750,18.8,20.85,17.35,20.15
2022-01-12 9:15:00,2022,1,12,27-Jan-22,9:15:00,16750,11.85,11.85,10.1,11.4
2022-01-13 9:15:00,2022,1,13,27-Jan-22,9:15:00,16750,8.5,9.45,7.3,8
2022-01-14 9:15:00,2022,1,14,27-Jan-22,9:15:00,16750,8,9.75,7.5,7.85
2022-01-17 9:15:00,2022,1,17,27-Jan-22,9:15:00,16750,6.1,6.1,5.65,6.1
2022-01-18 9:15:00,2022,1,18,27-Jan-22,9:15:00,16750,3.75,5,3.75,5
2022-01-19 9:15:00,2022,1,19,27-Jan-22,9:15:00,16750,10.2,10.2,6.15,7.45
2022-01-20 9:15:00,2022,1,20,27-Jan-22,9:15:00,16750,4.95,5,3.3,3.5
2022-01-21 9:15:00,2022,1,21,27-Jan-22,9:15:00,16750,11.65,18.85,10.75,12.65
2022-01-24 9:15:00,2022,1,24,27-Jan-22,9:15:00,16750,15.05,15.05,5.85,7.5
2022-01-25 9:15:00,2022,1,25,27-Jan-22,9:15:00,16750,76.2,140.85,53.95,54.6
2022-01-27 9:15:00,2022,1,27,27-Jan-22,9:15:00,16750,26.85,44.45,15.4,22.45
2022-01-03 9:15:00,2022,1,3,27-Jan-22,9:15:00,16800,110,110,79,80.35
2022-01-04 9:15:00,2022,1,4,27-Jan-22,9:15:00,16800,57,60.5,49.5,53.2
2022-01-05 9:15:00,2022,1,5,27-Jan-22,9:15:00,16800,45.55,45.55,39.05,42.05
2022-01-06 9:15:00,2022,1,6,27-Jan-22,9:15:00,16800,55,62.35,51,57.8
2022-01-07 9:15:00,2022,1,7,27-Jan-22,9:15:00,16800,55,55,39.45,40.2
2022-01-10 9:15:00,2022,1,10,27-Jan-22,9:15:00,16800,29.95,32.8,26.2,28.6
2022-01-11 9:15:00,2022,1,11,27-Jan-22,9:15:00,16800,25.15,25.15,18.45,20.75
2022-01-12 9:15:00,2022,1,12,27-Jan-22,9:15:00,16800,13.1,13.25,12.2,12.35
2022-01-13 9:15:00,2022,1,13,27-Jan-22,9:15:00,16800,9.15,9.45,8.7,8.8
2022-01-14 9:15:00,2022,1,14,27-Jan-22,9:15:00,16800,10,10,7.5,8.1
2022-01-17 9:15:00,2022,1,17,27-Jan-22,9:15:00,16800,8.4,8.4,5.15,5.45
2022-01-18 9:15:00,2022,1,18,27-Jan-22,9:15:00,16800,4.9,4.9,3.95,4.85
2022-01-19 9:15:00,2022,1,19,27-Jan-22,9:15:00,16800,5.55,10.65,5.55,8.05
2022-01-20 9:15:00,2022,1,20,27-Jan-22,9:15:00,16800,5.35,5.45,3.55,3.65
2022-01-21 9:15:00,2022,1,21,27-Jan-22,9:15:00,16800,9.8,21.65,9.8,14.5
2022-01-24 9:15:00,2022,1,24,27-Jan-22,9:15:00,16800,11.75,12.65,7.05,9.2
2022-01-25 9:15:00,2022,1,25,27-Jan-22,9:15:00,16800,120,160.5,61.7,62
2022-01-27 9:15:00,2022,1,27,27-Jan-22,9:15:00,16800,36.55,60.15,21.3,31
2022-01-03 9:15:00,2022,1,3,27-Jan-22,9:15:00,16850,80,96.55,80,88.7
2022-01-04 9:15:00,2022,1,4,27-Jan-22,9:15:00,16850,55.65,66.4,54.35,59.6
2022-01-05 9:15:00,2022,1,5,27-Jan-22,9:15:00,16850,46.35,48.25,45,45.95
2022-01-06 9:15:00,2022,1,6,27-Jan-22,9:15:00,16850,57.6,66.45,55,62.2
2022-01-07 9:15:00,2022,1,7,27-Jan-22,9:15:00,16850,49.45,49.55,43,43
2022-01-10 9:15:00,2022,1,10,27-Jan-22,9:15:00,16850,37.5,37.5,25.6,31.55
2022-01-11 9:15:00,2022,1,11,27-Jan-22,9:15:00,16850,21.5,24.8,18.15,24.2
2022-01-12 9:15:00,2022,1,12,27-Jan-22,9:15:00,16850,14.9,14.9,13,13.5
2022-01-13 9:15:00,2022,1,13,27-Jan-22,9:15:00,16850,10,10.25,8.5,8.5
2022-01-14 9:15:00,2022,1,14,27-Jan-22,9:15:00,16850,9.9,9.9,8.55,9.2
2022-01-17 9:15:00,2022,1,17,27-Jan-22,9:15:00,16850,5.9,6.25,5.35,5.35
2022-01-19 9:15:00,2022,1,19,27-Jan-22,9:15:00,16850,11.5,11.5,7.1,8.8
2022-01-20 9:15:00,2022,1,20,27-Jan-22,9:15:00,16850,17.6,17.6,3.95,3.95
2022-01-21 9:15:00,2022,1,21,27-Jan-22,9:15:00,16850,11.95,25.05,11,16.75
2022-01-24 9:15:00,2022,1,24,27-Jan-22,9:15:00,16850,9.25,14.95,8.4,11.1
2022-01-25 9:15:00,2022,1,25,27-Jan-22,9:15:00,16850,103.75,181.2,71.05,71.05
2022-01-27 9:15:00,2022,1,27,27-Jan-22,9:15:00,16850,44,72.35,28.65,41.95
2022-01-03 9:15:00,2022,1,3,27-Jan-22,9:15:00,16900,125.95,125.95,94.8,97.15
2022-01-04 9:15:00,2022,1,4,27-Jan-22,9:15:00,16900,69.85,72.35,58.8,63.65
2022-01-05 9:15:00,2022,1,5,27-Jan-22,9:15:00,16900,64.2,64.2,43.8,49.75
2022-01-06 9:15:00,2022,1,6,27-Jan-22,9:15:00,16900,60.2,73.3,59.4,67.7
2022-01-07 9:15:00,2022,1,7,27-Jan-22,9:15:00,16900,54,54.35,46.35,47.1
2022-01-10 9:15:00,2022,1,10,27-Jan-22,9:15:00,16900,31.05,39.25,31.05,34.25
2022-01-11 9:15:00,2022,1,11,27-Jan-22,9:15:00,16900,22.05,27.95,22.05,24.85
2022-01-12 9:15:00,2022,1,12,27-Jan-22,9:15:00,16900,15.2,17.1,14.1,14.5
2022-01-13 9:15:00,2022,1,13,27-Jan-22,9:15:00,16900,10.45,11.15,9.7,10.15
2022-01-14 9:15:00,2022,1,14,27-Jan-22,9:15:00,16900,9.65,10,8.15,9.2
2022-01-17 9:15:00,2022,1,17,27-Jan-22,9:15:00,16900,7.75,7.75,5.55,5.8
2022-01-18 9:15:00,2022,1,18,27-Jan-22,9:15:00,16900,4.95,5.5,4.45,5.5
2022-01-19 9:15:00,2022,1,19,27-Jan-22,9:15:00,16900,10,12.25,7.7,9.6
2022-01-20 9:15:00,2022,1,20,27-Jan-22,9:15:00,16900,6.7,7.75,4.6,4.6
2022-01-21 9:15:00,2022,1,21,27-Jan-22,9:15:00,16900,14.95,29.1,14.55,19.1
2022-01-24 9:15:00,2022,1,24,27-Jan-22,9:15:00,16900,17.95,17.95,10.15,13.45
2022-01-25 9:15:00,2022,1,25,27-Jan-22,9:15:00,16900,99.95,204.6,81.8,81.8
2022-01-27 9:15:00,2022,1,27,27-Jan-22,9:15:00,16900,39.65,93.6,38.6,56.55
2022-01-03 9:15:00,2022,1,3,27-Jan-22,9:15:00,16950,129.3,129.3,104.85,107.05
2022-01-04 9:15:00,2022,1,4,27-Jan-22,9:15:00,16950,57.65,79.75,57.65,70.4
2022-01-05 9:15:00,2022,1,5,27-Jan-22,9:15:00,16950,54.4,58.7,52.65,54.45
2022-01-06 9:15:00,2022,1,6,27-Jan-22,9:15:00,16950,65,79.5,65,74.1
2022-01-07 9:15:00,2022,1,7,27-Jan-22,9:15:00,16950,66,66,51.55,51.55
2022-01-10 9:15:00,2022,1,10,27-Jan-22,9:15:00,16950,37.9,43.4,36.05,38.4
2022-01-11 9:15:00,2022,1,11,27-Jan-22,9:15:00,16950,26.5,29.85,25.2,27.7
2022-01-12 9:15:00,2022,1,12,27-Jan-22,9:15:00,16950,17,18.8,15.9,16.65
2022-01-13 9:15:00,2022,1,13,27-Jan-22,9:15:00,16950,11.95,12.7,11.4,11.6
2022-01-14 9:15:00,2022,1,14,27-Jan-22,9:15:00,16950,10.35,12.25,10.35,11
2022-01-17 9:15:00,2022,1,17,27-Jan-22,9:15:00,16950,9.5,9.5,6.5,6.7
2022-01-18 9:15:00,2022,1,18,27-Jan-22,9:15:00,16950,5.2,6.3,4.95,6.25
2022-01-19 9:15:00,2022,1,19,27-Jan-22,9:15:00,16950,14.15,14.15,8.35,10.55
2022-01-20 9:15:00,2022,1,20,27-Jan-22,9:15:00,16950,7.4,7.4,5.5,5.55
2022-01-21 9:15:00,2022,1,21,27-Jan-22,9:15:00,16950,18.2,33.85,17.75,22.5
2022-01-24 9:15:00,2022,1,24,27-Jan-22,9:15:00,16950,20,21.2,12.3,16.75
2022-01-25 9:15:00,2022,1,25,27-Jan-22,9:15:00,16950,139,228.75,94.95,96.05
2022-01-27 9:15:00,2022,1,27,27-Jan-22,9:15:00,16950,71.9,113.8,49.95,74.95
2022-01-03 9:15:00,2022,1,3,27-Jan-22,9:15:00,17000,138.6,138.6,115.2,117.5
2022-01-04 9:15:00,2022,1,4,27-Jan-22,9:15:00,17000,70,88,70,77.35
2022-01-05 9:15:00,2022,1,5,27-Jan-22,9:15:00,17000,61,64.4,56.85,60.1
2022-01-06 9:15:00,2022,1,6,27-Jan-22,9:15:00,17000,73.1,87.4,69.75,80.5
2022-01-07 9:15:00,2022,1,7,27-Jan-22,9:15:00,17000,65,69.65,55.4,56.3
2022-01-10 9:15:00,2022,1,10,27-Jan-22,9:15:00,17000,57,57,39.6,41.85
2022-01-11 9:15:00,2022,1,11,27-Jan-22,9:15:00,17000,47.65,47.65,27.65,31
2022-01-12 9:15:00,2022,1,12,27-Jan-22,9:15:00,17000,16,21.95,16,18.55
2022-01-13 9:15:00,2022,1,13,27-Jan-22,9:15:00,17000,12.65,14.6,12.65,13.1
2022-01-14 9:15:00,2022,1,14,27-Jan-22,9:15:00,17000,14.5,14.5,11.8,11.85
2022-01-17 9:15:00,2022,1,17,27-Jan-22,9:15:00,17000,9.1,9.2,7.15,7.45
2022-01-18 9:15:00,2022,1,18,27-Jan-22,9:15:00,17000,6.05,6.45,5.1,6.4
2022-01-19 9:15:00,2022,1,19,27-Jan-22,9:15:00,17000,11.15,14.3,9.4,11.8
2022-01-20 9:15:00,2022,1,20,27-Jan-22,9:15:00,17000,10.05,10.05,6.3,6.3
2022-01-21 9:15:00,2022,1,21,27-Jan-22,9:15:00,17000,19,39,18.3,25.9
2022-01-24 9:15:00,2022,1,24,27-Jan-22,9:15:00,17000,22.1,26.9,15.25,21.3
2022-01-25 9:15:00,2022,1,25,27-Jan-22,9:15:00,17000,165.5,257.2,108.95,108.95
2022-01-27 9:15:00,2022,1,27,27-Jan-22,9:15:00,17000,99.4,137.1,64.45,100.4
2022-01-03 9:15:00,2022,1,3,27-Jan-22,9:15:00,17050,135,140,125.4,128.75
2022-01-04 9:15:00,2022,1,4,27-Jan-22,9:15:00,17050,84.4,94.35,77.55,85.4
2022-01-05 9:15:00,2022,1,5,27-Jan-22,9:15:00,17050,69.4,69.4,62.1,65.15
2022-01-06 9:15:00,2022,1,6,27-Jan-22,9:15:00,17050,76.95,93.8,76.95,86.1
2022-01-07 9:15:00,2022,1,7,27-Jan-22,9:15:00,17050,80.35,80.35,61.25,61.25
2022-01-10 9:15:00,2022,1,10,27-Jan-22,9:15:00,17050,42.05,51.3,42.05,45.9
2022-01-11 9:15:00,2022,1,11,27-Jan-22,9:15:00,17050,39.4,39.4,27.7,34.5
2022-01-12 9:15:00,2022,1,12,27-Jan-22,9:15:00,17050,21.65,21.65,19.35,20.45
2022-01-13 9:15:00,2022,1,13,27-Jan-22,9:15:00,17050,15,16.2,12.85,14.55
2022-01-14 9:15:00,2022,1,14,27-Jan-22,9:15:00,17050,13.35,13.35,12.65,13.2
2022-01-17 9:15:00,2022,1,17,27-Jan-22,9:15:00,17050,9,9,7.5,7.85
2022-01-18 9:15:00,2022,1,18,27-Jan-22,9:15:00,17050,6.2,7.05,5.55,7.05
2022-01-19 9:15:00,2022,1,19,27-Jan-22,9:15:00,17050,13.15,15.55,10.15,12.55
2022-01-20 9:15:00,2022,1,20,27-Jan-22,9:15:00,17050,9.45,9.55,7.1,7.2
2022-01-21 9:15:00,2022,1,21,27-Jan-22,9:15:00,17050,22.5,45.1,22.5,29.9
2022-01-24 9:15:00,2022,1,24,27-Jan-22,9:15:00,17050,33,33.15,18.25,25.95
2022-01-25 9:15:00,2022,1,25,27-Jan-22,9:15:00,17050,190.15,287.8,126,126
2022-01-27 9:15:00,2022,1,27,27-Jan-22,9:15:00,17050,131.1,169.2,83.2,132.95
2022-01-03 9:15:00,2022,1,3,27-Jan-22,9:15:00,17100,165.65,165.65,136.9,140
2022-01-04 9:15:00,2022,1,4,27-Jan-22,9:15:00,17100,94.9,104.45,84,92
2022-01-05 9:15:00,2022,1,5,27-Jan-22,9:15:00,17100,69.9,75.6,66.8,70
2022-01-06 9:15:00,2022,1,6,27-Jan-22,9:15:00,17100,90.7,101,80.1,93.55
2022-01-07 9:15:00,2022,1,7,27-Jan-22,9:15:00,17100,75.95,80.55,65.9,66.4
2022-01-10 9:15:00,2022,1,10,27-Jan-22,9:15:00,17100,65,65,46.85,50.45
2022-01-11 9:15:00,2022,1,11,27-Jan-22,9:15:00,17100,34.05,40.2,33.85,37.4
2022-01-12 9:15:00,2022,1,12,27-Jan-22,9:15:00,17100,24.85,24.9,20.95,21.95
2022-01-13 9:15:00,2022,1,13,27-Jan-22,9:15:00,17100,17,17.2,15.1,15.2
2022-01-14 9:15:00,2022,1,14,27-Jan-22,9:15:00,17100,16.25,16.25,13.55,13.55
2022-01-17 9:15:00,2022,1,17,27-Jan-22,9:15:00,17100,9.65,9.65,7.8,8.05
2022-01-18 9:15:00,2022,1,18,27-Jan-22,9:15:00,17100,6.05,7.4,5.55,7.2
