datetime,year,month,Date,expiry_date,Time,strike_price,open,high,low,close
2022-01-25 9:15:00,2022,1,25,27-Jan-22,9:15:00,17000,165,224.95,112.55,223.6
2022-01-27 9:15:00,2022,1,27,27-Jan-22,9:15:00,17000,49.55,109.85,43.55,49.15
2022-01-03 9:15:00,2022,1,3,27-Jan-22,9:15:00,17050,566.6,576.4,538.25,572.85
2022-01-04 9:15:00,2022,1,4,27-Jan-22,9:15:00,17050,752.85,776.2,676.4,676.4
2022-01-05 9:15:00,2022,1,5,27-Jan-22,9:15:00,17050,857,857,823.7,823.7
2022-01-06 9:15:00,2022,1,6,27-Jan-22,9:15:00,17050,818.1,818.1,818.1,818.1
2022-01-07 9:15:00,2022,1,7,27-Jan-22,9:15:00,17050,881.95,915.05,880,915.05
2022-01-12 9:15:00,2022,1,12,27-Jan-22,9:15:00,17050,1140,1140,1139.7,1139.7
2022-01-19 9:15:00,2022,1,19,27-Jan-22,9:15:00,17050,1030.3,1035.15,954,959.2
2022-01-21 9:15:00,2022,1,21,27-Jan-22,9:15:00,17050,601.2,607.5,546.35,607.5
2022-01-24 9:15:00,2022,1,24,27-Jan-22,9:15:00,17050,559.9,559.9,412.75,449.5
2022-01-25 9:15:00,2022,1,25,27-Jan-22,9:15:00,17050,120.05,191.6,92.3,190.15
2022-01-27 9:15:00,2022,1,27,27-Jan-22,9:15:00,17050,28.95,77.9,26.3,31.8
2022-01-03 9:15:00,2022,1,3,27-Jan-22,9:15:00,17100,500,547,500,535.85
2022-01-04 9:15:00,2022,1,4,27-Jan-22,9:15:00,17100,690,739.85,639.75,687.35
2022-01-05 9:15:00,2022,1,5,27-Jan-22,9:15:00,17100,780.9,822.95,760.15,795.5
2022-01-06 9:15:00,2022,1,6,27-Jan-22,9:15:00,17100,815.55,821.25,710.25,759.1
2022-01-07 9:15:00,2022,1,7,27-Jan-22,9:15:00,17100,827.9,880,827.9,880
2022-01-10 9:15:00,2022,1,10,27-Jan-22,9:15:00,17100,915.6,924.25,857,892.4
2022-01-11 9:15:00,2022,1,11,27-Jan-22,9:15:00,17100,981.1,1003.75,943,944
2022-01-12 9:15:00,2022,1,12,27-Jan-22,9:15:00,17100,1116.8,1119.7,1095.3,1107.45
2022-01-13 9:15:00,2022,1,13,27-Jan-22,9:15:00,17100,1169.5,1207.7,1160.65,1207.4
2022-01-14 9:15:00,2022,1,14,27-Jan-22,9:15:00,17100,1085,1152,1075.8,1152
2022-01-17 9:15:00,2022,1,17,27-Jan-22,9:15:00,17100,1209.15,1209.15,1170,1185
2022-01-18 9:15:00,2022,1,18,27-Jan-22,9:15:00,17100,1251.05,1258,1176,1176
2022-01-19 9:15:00,2022,1,19,27-Jan-22,9:15:00,17100,977,1020,900.1,900.1
2022-01-20 9:15:00,2022,1,20,27-Jan-22,9:15:00,17100,855,860.5,806.55,833.75
2022-01-21 9:15:00,2022,1,21,27-Jan-22,9:15:00,17100,559.95,559.95,494.8,557.45
2022-01-24 9:15:00,2022,1,24,27-Jan-22,9:15:00,17100,490,521.25,370,409.15
2022-01-25 9:15:00,2022,1,25,27-Jan-22,9:15:00,17100,110,161.5,74.4,157.35
2022-01-27 9:15:00,2022,1,27,27-Jan-22,9:15:00,17100,27.6,51.8,15,18.65
2022-01-03 9:15:00,2022,1,3,27-Jan-22,9:15:00,17150,478.5,511.2,478.5,499.7
2022-01-04 9:15:00,2022,1,4,27-Jan-22,9:15:00,17150,696.25,696.25,606.6,635
2022-01-05 9:15:00,2022,1,5,27-Jan-22,9:15:00,17150,763,763,763,763
2022-01-06 9:15:00,2022,1,6,27-Jan-22,9:15:00,17150,740,740,710,720
2022-01-07 9:15:00,2022,1,7,27-Jan-22,9:15:00,17150,825.3,832,823.65,832
2022-01-10 9:15:00,2022,1,10,27-Jan-22,9:15:00,17150,859.55,859.55,859.55,859.55
2022-01-11 9:15:00,2022,1,11,27-Jan-22,9:15:00,17150,932.1,953,932.1,937.25
2022-01-12 9:15:00,2022,1,12,27-Jan-22,9:15:00,17150,1106.35,1106.35,1068.5,1068.5
2022-01-13 9:15:00,2022,1,13,27-Jan-22,9:15:00,17150,1114,1114,1114,1114
2022-01-19 9:15:00,2022,1,19,27-Jan-22,9:15:00,17150,885.9,885.9,885.9,885.9
2022-01-20 9:15:00,2022,1,20,27-Jan-22,9:15:00,17150,807.75,807.75,807.75,807.75
2022-01-21 9:15:00,2022,1,21,27-Jan-22,9:15:00,17150,511.5,513.8,457.95,512.9
2022-01-24 9:15:00,2022,1,24,27-Jan-22,9:15:00,17150,446.6,477,329.4,359.1
2022-01-25 9:15:00,2022,1,25,27-Jan-22,9:15:00,17150,119.7,134,59.7,132.4
2022-01-27 9:15:00,2022,1,27,27-Jan-22,9:15:00,17150,19.25,32.8,8.4,9.9
2022-01-03 9:15:00,2022,1,3,27-Jan-22,9:15:00,17200,428.2,476.05,428.2,462.65
2022-01-04 9:15:00,2022,1,4,27-Jan-22,9:15:00,17200,663.8,663.8,559.25,607.45
2022-01-05 9:15:00,2022,1,5,27-Jan-22,9:15:00,17200,687.3,736.65,675,709.35
2022-01-06 9:15:00,2022,1,6,27-Jan-22,9:15:00,17200,732.65,741.75,631.55,675.15
2022-01-07 9:15:00,2022,1,7,27-Jan-22,9:15:00,17200,730,792.9,730,792.9
2022-01-10 9:15:00,2022,1,10,27-Jan-22,9:15:00,17200,820.6,831,773.7,810
2022-01-11 9:15:00,2022,1,11,27-Jan-22,9:15:00,17200,880,920,853.75,862.35
2022-01-12 9:15:00,2022,1,12,27-Jan-22,9:15:00,17200,1025.65,1028.2,999.25,1019
2022-01-13 9:15:00,2022,1,13,27-Jan-22,9:15:00,17200,1068.55,1116,1056.1,1116
2022-01-14 9:15:00,2022,1,14,27-Jan-22,9:15:00,17200,1108.25,1108.25,975,1060
2022-01-17 9:15:00,2022,1,17,27-Jan-22,9:15:00,17200,1101.85,1129.85,1068.4,1095.05
2022-01-18 9:15:00,2022,1,18,27-Jan-22,9:15:00,17200,1147,1165.45,1075.75,1089
2022-01-19 9:15:00,2022,1,19,27-Jan-22,9:15:00,17200,858.8,923.95,798.5,805.8
2022-01-20 9:15:00,2022,1,20,27-Jan-22,9:15:00,17200,771.4,771.4,717.3,747.4
2022-01-21 9:15:00,2022,1,21,27-Jan-22,9:15:00,17200,471.6,473.15,411,469.9
2022-01-24 9:15:00,2022,1,24,27-Jan-22,9:15:00,17200,378.05,435,290.65,324.1
2022-01-25 9:15:00,2022,1,25,27-Jan-22,9:15:00,17200,90.4,109.95,47.5,106.15
2022-01-27 9:15:00,2022,1,27,27-Jan-22,9:15:00,17200,20,20,5.2,5.95
2022-01-03 9:15:00,2022,1,3,27-Jan-22,9:15:00,17250,400,440,400,432.95
2022-01-04 9:15:00,2022,1,4,27-Jan-22,9:15:00,17250,587.55,619.95,551.95,556
2022-01-05 9:15:00,2022,1,5,27-Jan-22,9:15:00,17250,637.65,692.4,637.65,663
2022-01-06 9:15:00,2022,1,6,27-Jan-22,9:15:00,17250,696.15,696.15,595,629.05
2022-01-07 9:15:00,2022,1,7,27-Jan-22,9:15:00,17250,710.05,736.55,705,736.55
2022-01-10 9:15:00,2022,1,10,27-Jan-22,9:15:00,17250,784,784,760,770.1
2022-01-11 9:15:00,2022,1,11,27-Jan-22,9:15:00,17250,844,844,806.65,806.65
2022-01-12 9:15:00,2022,1,12,27-Jan-22,9:15:00,17250,950,968.25,950,966.05
2022-01-13 9:15:00,2022,1,13,27-Jan-22,9:15:00,17250,1045.75,1045.75,1045.65,1045.65
2022-01-17 9:15:00,2022,1,17,27-Jan-22,9:15:00,17250,1040.05,1040.05,1040.05,1040.05
2022-01-19 9:15:00,2022,1,19,27-Jan-22,9:15:00,17250,803.05,803.05,784.95,784.95
2022-01-20 9:15:00,2022,1,20,27-Jan-22,9:15:00,17250,710,710,699,699
2022-01-21 9:15:00,2022,1,21,27-Jan-22,9:15:00,17250,415,426.6,373,424.85
2022-01-24 9:15:00,2022,1,24,27-Jan-22,9:15:00,17250,358.55,387.75,254.05,285.2
2022-01-25 9:15:00,2022,1,25,27-Jan-22,9:15:00,17250,51.45,89.35,37.8,87.85
2022-01-27 9:15:00,2022,1,27,27-Jan-22,9:15:00,17250,7.1,11,3.15,3.7
2022-01-03 9:15:00,2022,1,3,27-Jan-22,9:15:00,17300,366.05,406.1,364.3,394.1
2022-01-04 9:15:00,2022,1,4,27-Jan-22,9:15:00,17300,547.5,575,483,527.15
2022-01-05 9:15:00,2022,1,5,27-Jan-22,9:15:00,17300,613.7,651.7,592,627.15
2022-01-06 9:15:00,2022,1,6,27-Jan-22,9:15:00,17300,613.1,653.35,552.1,593.05
2022-01-07 9:15:00,2022,1,7,27-Jan-22,9:15:00,17300,639,710,639,710
2022-01-10 9:15:00,2022,1,10,27-Jan-22,9:15:00,17300,723.15,744.35,686.75,722.5
2022-01-11 9:15:00,2022,1,11,27-Jan-22,9:15:00,17300,796.8,826.95,765,773.35
2022-01-12 9:15:00,2022,1,12,27-Jan-22,9:15:00,17300,803.15,956.6,803.15,920.1
2022-01-13 9:15:00,2022,1,13,27-Jan-22,9:15:00,17300,974.55,1005.85,969,1002.8
2022-01-14 9:15:00,2022,1,14,27-Jan-22,9:15:00,17300,911,953.15,871.9,953.15
2022-01-17 9:15:00,2022,1,17,27-Jan-22,9:15:00,17300,1008.55,1029.4,985,996.3
2022-01-18 9:15:00,2022,1,18,27-Jan-22,9:15:00,17300,1057.5,1065.5,980.5,991.95
2022-01-19 9:15:00,2022,1,19,27-Jan-22,9:15:00,17300,766.45,829.6,700,716
2022-01-20 9:15:00,2022,1,20,27-Jan-22,9:15:00,17300,650.7,662.5,623.5,659
2022-01-21 9:15:00,2022,1,21,27-Jan-22,9:15:00,17300,382.6,390,333,385.65
2022-01-24 9:15:00,2022,1,24,27-Jan-22,9:15:00,17300,465.45,465.45,220.05,248.1
2022-01-25 9:15:00,2022,1,25,27-Jan-22,9:15:00,17300,33.5,72.6,29.9,69.2
2022-01-27 9:15:00,2022,1,27,27-Jan-22,9:15:00,17300,3.9,6.05,2.15,2.6
2022-01-03 9:15:00,2022,1,3,27-Jan-22,9:15:00,17350,334.2,373.35,330,362.45
2022-01-04 9:15:00,2022,1,4,27-Jan-22,9:15:00,17350,511,537.8,451,489.75
2022-01-05 9:15:00,2022,1,5,27-Jan-22,9:15:00,17350,596.8,603.65,555,555
2022-01-06 9:15:00,2022,1,6,27-Jan-22,9:15:00,17350,578.25,602.6,531.9,534
2022-01-07 9:15:00,2022,1,7,27-Jan-22,9:15:00,17350,617.9,661.25,605.3,649.8
2022-01-10 9:15:00,2022,1,10,27-Jan-22,9:15:00,17350,669.05,687.1,667.85,687.1
2022-01-11 9:15:00,2022,1,11,27-Jan-22,9:15:00,17350,772.9,772.9,772.9,772.9
2022-01-12 9:15:00,2022,1,12,27-Jan-22,9:15:00,17350,894.85,894.85,860.5,878.5
2022-01-13 9:15:00,2022,1,13,27-Jan-22,9:15:00,17350,923.45,923.45,923.45,923.45
2022-01-14 9:15:00,2022,1,14,27-Jan-22,9:15:00,17350,832.15,895.5,832.15,895.5
2022-01-17 9:15:00,2022,1,17,27-Jan-22,9:15:00,17350,974,981,935,935
2022-01-18 9:15:00,2022,1,18,27-Jan-22,9:15:00,17350,996.3,996.3,946,946
2022-01-19 9:15:00,2022,1,19,27-Jan-22,9:15:00,17350,741.7,758.65,660,660
2022-01-20 9:15:00,2022,1,20,27-Jan-22,9:15:00,17350,579.65,611.95,579.65,611.95
2022-01-21 9:15:00,2022,1,21,27-Jan-22,9:15:00,17350,332.95,350.35,296,345.6
2022-01-24 9:15:00,2022,1,24,27-Jan-22,9:15:00,17350,275.7,308.3,189.45,214.3
2022-01-25 9:15:00,2022,1,25,27-Jan-22,9:15:00,17350,32.15,58.85,23.2,56.05
2022-01-27 9:15:00,2022,1,27,27-Jan-22,9:15:00,17350,19.1,19.1,1.6,2.3
2022-01-03 9:15:00,2022,1,3,27-Jan-22,9:15:00,17400,289.4,342.05,289.4,330.75
2022-01-04 9:15:00,2022,1,4,27-Jan-22,9:15:00,17400,470,500.5,412.25,455.8
2022-01-05 9:15:00,2022,1,5,27-Jan-22,9:15:00,17400,525,571.35,515,546.05
2022-01-06 9:15:00,2022,1,6,27-Jan-22,9:15:00,17400,560.8,572.95,475.9,518.65
2022-01-07 9:15:00,2022,1,7,27-Jan-22,9:15:00,17400,543,627,543,623.4
2022-01-10 9:15:00,2022,1,10,27-Jan-22,9:15:00,17400,647.55,654.5,612.05,638
2022-01-11 9:15:00,2022,1,11,27-Jan-22,9:15:00,17400,694,734.75,676.85,685.6
2022-01-12 9:15:00,2022,1,12,27-Jan-22,9:15:00,17400,835.1,840,810.05,838.65
2022-01-13 9:15:00,2022,1,13,27-Jan-22,9:15:00,17400,883.5,925,869.25,923.95
2022-01-14 9:15:00,2022,1,14,27-Jan-22,9:15:00,17400,824.5,871.35,778.2,870.4
2022-01-17 9:15:00,2022,1,17,27-Jan-22,9:15:00,17400,922.8,931.85,883.8,889
2022-01-18 9:15:00,2022,1,18,27-Jan-22,9:15:00,17400,962.75,965,884,890.85
2022-01-19 9:15:00,2022,1,19,27-Jan-22,9:15:00,17400,682.85,724.4,605.35,617.1
2022-01-20 9:15:00,2022,1,20,27-Jan-22,9:15:00,17400,561.15,587.8,528.3,557.8
2022-01-21 9:15:00,2022,1,21,27-Jan-22,9:15:00,17400,301.65,313.05,262.4,307.4
2022-01-24 9:15:00,2022,1,24,27-Jan-22,9:15:00,17400,225.65,269,159.95,182.65
2022-01-25 9:15:00,2022,1,25,27-Jan-22,9:15:00,17400,30,47.75,17.45,45.6
2022-01-27 9:15:00,2022,1,27,27-Jan-22,9:15:00,17400,12.4,12.4,1.6,1.9
2022-01-03 9:15:00,2022,1,3,27-Jan-22,9:15:00,17450,269,311.9,269,301.5
2022-01-04 9:15:00,2022,1,4,27-Jan-22,9:15:00,17450,451,465.25,381.8,412
2022-01-05 9:15:00,2022,1,5,27-Jan-22,9:15:00,17450,515.45,528.4,483.5,506.35
2022-01-06 9:15:00,2022,1,6,27-Jan-22,9:15:00,17450,511.15,518,443,485.4
2022-01-07 9:15:00,2022,1,7,27-Jan-22,9:15:00,17450,539.4,578,532.4,578
2022-01-10 9:15:00,2022,1,10,27-Jan-22,9:15:00,17450,612.95,613,566.55,589
2022-01-11 9:15:00,2022,1,11,27-Jan-22,9:15:00,17450,680.8,680.8,653.9,653.9
2022-01-12 9:15:00,2022,1,12,27-Jan-22,9:15:00,17450,815.45,815.45,767.05,785
2022-01-13 9:15:00,2022,1,13,27-Jan-22,9:15:00,17450,828.9,828.9,828.9,828.9
2022-01-14 9:15:00,2022,1,14,27-Jan-22,9:15:00,17450,761.75,811.7,755.8,811.7
2022-01-17 9:15:00,2022,1,17,27-Jan-22,9:15:00,17450,843.65,843.65,843.65,843.65
2022-01-18 9:15:00,2022,1,18,27-Jan-22,9:15:00,17450,915,915.55,884.65,884.65
2022-01-19 9:15:00,2022,1,19,27-Jan-22,9:15:00,17450,651.1,659.9,575,575
2022-01-20 9:15:00,2022,1,20,27-Jan-22,9:15:00,17450,518.75,535,492.75,492.75
2022-01-21 9:15:00,2022,1,21,27-Jan-22,9:15:00,17450,267.8,277.15,229,270.55
2022-01-24 9:15:00,2022,1,24,27-Jan-22,9:15:00,17450,188.6,233.9,134.1,153.45
2022-01-25 9:15:00,2022,1,25,27-Jan-22,9:15:00,17450,29.7,38.9,13.3,35.3
2022-01-27 9:15:00,2022,1,27,27-Jan-22,9:15:00,17450,3.8,3.9,1.4,1.55
2022-01-03 9:15:00,2022,1,3,27-Jan-22,9:15:00,17500,238.95,283.05,238.95,272.65
2022-01-04 9:15:00,2022,1,4,27-Jan-22,9:15:00,17500,400,430.3,349.15,388.15
2022-01-05 9:15:00,2022,1,5,27-Jan-22,9:15:00,17500,475,494,443,469.3
2022-01-06 9:15:00,2022,1,6,27-Jan-22,9:15:00,17500,490.55,497.95,406.6,445.65
2022-01-07 9:15:00,2022,1,7,27-Jan-22,9:15:00,17500,488.2,547.95,483.05,547.9
2022-01-10 9:15:00,2022,1,10,27-Jan-22,9:15:00,17500,540,574.35,522.5,555.5
2022-01-11 9:15:00,2022,1,11,27-Jan-22,9:15:00,17500,640,652.45,593.4,608.65
2022-01-12 9:15:00,2022,1,12,27-Jan-22,9:15:00,17500,759,759,718.8,743.9
2022-01-13 9:15:00,2022,1,13,27-Jan-22,9:15:00,17500,811.8,834.15,778,832.9
2022-01-14 9:15:00,2022,1,14,27-Jan-22,9:15:00,17500,757.25,779.4,689,779.4
2022-01-17 9:15:00,2022,1,17,27-Jan-22,9:15:00,17500,773,838.75,773,796.45
2022-01-18 9:15:00,2022,1,18,27-Jan-22,9:15:00,17500,865,873,789.55,795.95
2022-01-19 9:15:00,2022,1,19,27-Jan-22,9:15:00,17500,580.25,642.4,518.55,527.35
2022-01-20 9:15:00,2022,1,20,27-Jan-22,9:15:00,17500,476.25,495,438.75,470.05
2022-01-21 9:15:00,2022,1,21,27-Jan-22,9:15:00,17500,232.55,242.55,199.2,236.85
2022-01-24 9:15:00,2022,1,24,27-Jan-22,9:15:00,17500,184.85,199.25,111.5,128.05
2022-01-25 9:15:00,2022,1,25,27-Jan-22,9:15:00,17500,21,31.6,10.7,29.7
2022-01-27 9:15:00,2022,1,27,27-Jan-22,9:15:00,17500,2.95,2.95,1.4,1.5
2022-02-01 9:15:00,2022,2,1,24-Feb-22,9:15:00,15500,1997,2042.55,1997,2042.55
2022-02-02 9:15:00,2022,2,2,24-Feb-22,9:15:00,15500,2184.55,2228.7,2184.55,2198
2022-02-03 9:15:00,2022,2,3,24-Feb-22,9:15:00,15500,2242.45,2242.45,2217.35,2231
2022-02-04 9:15:00,2022,2,4,24-Feb-22,9:15:00,15500,2070,2100,1999.2,2089.8
2022-02-07 9:15:00,2022,2,7,24-Feb-22,9:15:00,15500,1978.2,1980,1940,1940
2022-02-08 9:15:00,2022,2,8,24-Feb-22,9:15:00,15500,1770,1797.9,1747,1792
2022-02-09 9:15:00,2022,2,9,24-Feb-22,9:15:00,15500,1910,1910,1909.45,1909.45
2022-02-10 9:15:00,2022,2,10,24-Feb-22,9:15:00,15500,2011,2015.7,1986.7,1986.7
2022-02-11 9:15:00,2022,2,11,24-Feb-22,9:15:00,15500,1923,1923,1874.5,1900.2
2022-02-14 9:15:00,2022,2,14,24-Feb-22,9:15:00,15500,1536.45,1536.45,1464.9,1485
2022-02-15 9:15:00,2022,2,15,24-Feb-22,9:15:00,15500,1431.35,1478,1399.95,1399.95
2022-02-16 9:15:00,2022,2,16,24-Feb-22,9:15:00,15500,1924.8,1929.75,1845.5,1872.5
2022-02-17 9:15:00,2022,2,17,24-Feb-22,9:15:00,15500,1901,1920,1780.8,1806.15
2022-02-18 9:15:00,2022,2,18,24-Feb-22,9:15:00,15500,1776.55,1822.55,1754.55,1777.5
2022-02-21 9:15:00,2022,2,21,24-Feb-22,9:15:00,15500,1683.85,1683.85,1589.5,1618
2022-02-22 9:15:00,2022,2,22,24-Feb-22,9:15:00,15500,1426.5,1493.2,1362,1381.2
2022-02-23 9:15:00,2022,2,23,24-Feb-22,9:15:00,15500,1679.55,1713.75,1664.85,1664.85
2022-02-24 9:15:00,2022,2,24,24-Feb-22,9:15:00,15500,1125,1248.05,1055.9,1075
2022-02-15 9:15:00,2022,2,15,24-Feb-22,9:15:00,15550,1382.7,1424.7,1382.7,1424.7
2022-02-22 9:15:00,2022,2,22,24-Feb-22,9:15:00,15550,1372.8,1372.8,1315.1,1315.1
2022-02-24 9:15:00,2022,2,24,24-Feb-22,9:15:00,15550,1107.8,1107.8,1107.8,1107.8
2022-02-15 9:15:00,2022,2,15,24-Feb-22,9:15:00,15600,1331.1,1344.35,1313.55,1344.35
2022-02-21 9:15:00,2022,2,21,24-Feb-22,9:15:00,15600,1600,1600,1600,1600
2022-02-22 9:15:00,2022,2,22,24-Feb-22,9:15:00,15600,1315.6,1315.6,1270.55,1270.55
2022-02-24 9:15:00,2022,2,24,24-Feb-22,9:15:00,15600,1058.1,1065.95,1055,1065.05
2022-02-15 9:15:00,2022,2,15,24-Feb-22,9:15:00,15650,1280.4,1312.55,1280.4,1312.55
2022-02-18 9:15:00,2022,2,18,24-Feb-22,9:15:00,15650,1652.9,1652.9,1652.9,1652.9
2022-02-21 9:15:00,2022,2,21,24-Feb-22,9:15:00,15650,1503.4,1503.4,1503.4,1503.4
2022-02-04 9:15:00,2022,2,4,24-Feb-22,9:15:00,15700,1805.95,1805.95,1805.95,1805.95
2022-02-10 9:15:00,2022,2,10,24-Feb-22,9:15:00,15700,1797.35,1797.35,1788,1788
2022-02-11 9:15:00,2022,2,11,24-Feb-22,9:15:00,15700,1699.7,1699.7,1699.7,1699.7
2022-02-15 9:15:00,2022,2,15,24-Feb-22,9:15:00,15700,1229.25,1287,1224.85,1248.55
2022-02-18 9:15:00,2022,2,18,24-Feb-22,9:15:00,15700,1560.3,1560.3,1560.3,1560.3
2022-02-21 9:15:00,2022,2,21,24-Feb-22,9:15:00,15700,1445.05,1445.05,1425,1425
2022-02-22 9:15:00,2022,2,22,24-Feb-22,9:15:00,15700,1248.8,1248.8,1172.05,1172.05
2022-02-24 9:15:00,2022,2,24,24-Feb-22,9:15:00,15700,960.35,1049.15,893.15,893.15
2022-02-15 9:15:00,2022,2,15,24-Feb-22,9:15:00,15750,1183.5,1215.5,1175.8,1215.5
2022-02-22 9:15:00,2022,2,22,24-Feb-22,9:15:00,15750,1186.3,1190,1186.3,1190
2022-02-23 9:15:00,2022,2,23,24-Feb-22,9:15:00,15750,1423.3,1423.3,1423.3,1423.3
2022-02-15 9:15:00,2022,2,15,24-Feb-22,9:15:00,15800,1137.85,1175.7,1137.85,1146.5
2022-02-17 9:15:00,2022,2,17,24-Feb-22,9:15:00,15800,1595.45,1595.45,1490.2,1490.2
2022-02-18 9:15:00,2022,2,18,24-Feb-22,9:15:00,15800,1460.55,1522.1,1460.55,1522.1
2022-02-22 9:15:00,2022,2,22,24-Feb-22,9:15:00,15800,1138.15,1150.35,1073.75,1073.75
2022-02-23 9:15:00,2022,2,23,24-Feb-22,9:15:00,15800,1370,1370,1370,1370
2022-02-24 9:15:00,2022,2,24,24-Feb-22,9:15:00,15800,902.65,947.65,818,818
2022-02-15 9:15:00,2022,2,15,24-Feb-22,9:15:00,15850,1099.8,1099.8,1099.8,1099.8
2022-02-17 9:15:00,2022,2,17,24-Feb-22,9:15:00,15850,1555.5,1555.5,1555.5,1555.5
2022-02-18 9:15:00,2022,2,18,24-Feb-22,9:15:00,15850,1454.2,1454.2,1454.2,1454.2
2022-02-21 9:15:00,2022,2,21,24-Feb-22,9:15:00,15850,1282.8,1282.8,1282.8,1282.8
2022-02-22 9:15:00,2022,2,22,24-Feb-22,9:15:00,15850,1112.85,1112.85,1112.85,1112.85
2022-02-03 9:15:00,2022,2,3,24-Feb-22,9:15:00,15900,1907.7,1907.7,1907.7,1907.7
2022-02-07 9:15:00,2022,2,7,24-Feb-22,9:15:00,15900,1631,1631,1631,1631
2022-02-08 9:15:00,2022,2,8,24-Feb-22,9:15:00,15900,1311,1311,1311,1311
2022-02-14 9:15:00,2022,2,14,24-Feb-22,9:15:00,15900,1104,1104,1104,1104
2022-02-15 9:15:00,2022,2,15,24-Feb-22,9:15:00,15900,1042.1,1112.45,1042.1,1057
2022-02-17 9:15:00,2022,2,17,24-Feb-22,9:15:00,15900,1499.35,1503.95,1436.95,1436.95
2022-02-18 9:15:00,2022,2,18,24-Feb-22,9:15:00,15900,1389.1,1395.9,1389.1,1395.9
2022-02-22 9:15:00,2022,2,22,24-Feb-22,9:15:00,15900,1018.95,1063.8,978.8,978.8
2022-02-24 9:15:00,2022,2,24,24-Feb-22,9:15:00,15900,768.3,828.4,670.25,670.25
2022-02-15 9:15:00,2022,2,15,24-Feb-22,9:15:00,15950,995.45,1033.2,995.45,1011.85
2022-02-16 9:15:00,2022,2,16,24-Feb-22,9:15:00,15950,1399.75,1399.75,1399.75,1399.75
2022-02-17 9:15:00,2022,2,17,24-Feb-22,9:15:00,15950,1464.35,1464.35,1464.35,1464.35
2022-02-21 9:15:00,2022,2,21,24-Feb-22,9:15:00,15950,1135.3,1158,1135.3,1158
2022-02-22 9:15:00,2022,2,22,24-Feb-22,9:15:00,15950,934,934,934,934
2022-02-23 9:15:00,2022,2,23,24-Feb-22,9:15:00,15950,1225.8,1225.8,1225.8,1225.8
2022-02-24 9:15:00,2022,2,24,24-Feb-22,9:15:00,15950,715.6,715.6,715.6,715.6
2022-02-01 9:15:00,2022,2,1,24-Feb-22,9:15:00,16000,1517,1570,1515,1547.85
2022-02-02 9:15:00,2022,2,2,24-Feb-22,9:15:00,16000,1704.45,1740,1699.7,1740
2022-02-03 9:15:00,2022,2,3,24-Feb-22,9:15:00,16000,1764.45,1766.6,1721.05,1735
2022-02-04 9:15:00,2022,2,4,24-Feb-22,9:15:00,16000,1575,1618.25,1509,1586.65
2022-02-07 9:15:00,2022,2,7,24-Feb-22,9:15:00,16000,1473,1527.65,1447.65,1450
2022-02-08 9:15:00,2022,2,8,24-Feb-22,9:15:00,16000,1274.9,1315,1220,1271.65
2022-02-09 9:15:00,2022,2,9,24-Feb-22,9:15:00,16000,1425.45,1425.45,1412.6,1412.6
2022-02-10 9:15:00,2022,2,10,24-Feb-22,9:15:00,16000,1518,1524.8,1480,1495
2022-02-11 9:15:00,2022,2,11,24-Feb-22,9:15:00,16000,1432,1435,1387.15,1393
2022-02-14 9:15:00,2022,2,14,24-Feb-22,9:15:00,16000,1091.8,1093.9,999,1022.2
2022-02-15 9:15:00,2022,2,15,24-Feb-22,9:15:00,16000,940.95,1005,922,927.95
2022-02-16 9:15:00,2022,2,16,24-Feb-22,9:15:00,16000,1440.6,1440.6,1337.25,1367
2022-02-17 9:15:00,2022,2,17,24-Feb-22,9:15:00,16000,1386,1430,1299.6,1309.1
2022-02-18 9:15:00,2022,2,18,24-Feb-22,9:15:00,16000,1249.9,1333,1249.9,1279.35
2022-02-21 9:15:00,2022,2,21,24-Feb-22,9:15:00,16000,1213.35,1213.35,1096.65,1115
2022-02-22 9:15:00,2022,2,22,24-Feb-22,9:15:00,16000,936.9,994,872.6,880.65
2022-02-23 9:15:00,2022,2,23,24-Feb-22,9:15:00,16000,1194,1215.95,1160,1160
2022-02-24 9:15:00,2022,2,24,24-Feb-22,9:15:00,16000,601.05,776.45,558,558
2022-02-07 9:15:00,2022,2,7,24-Feb-22,9:15:00,16050,1434.05,1434.05,1434.05,1434.05
2022-02-09 9:15:00,2022,2,9,24-Feb-22,9:15:00,16050,1377.35,1377.35,1377.35,1377.35
2022-02-11 9:15:00,2022,2,11,24-Feb-22,9:15:00,16050,1381.85,1381.85,1381.85,1381.85
2022-02-14 9:15:00,2022,2,14,24-Feb-22,9:15:00,16050,1043.4,1043.4,980.3,980.3
2022-02-15 9:15:00,2022,2,15,24-Feb-22,9:15:00,16050,907.2,958.35,907.2,958.35
2022-02-16 9:15:00,2022,2,16,24-Feb-22,9:15:00,16050,1375.35,1375.35,1296.15,1296.15
2022-02-17 9:15:00,2022,2,17,24-Feb-22,9:15:00,16050,1358.25,1358.25,1350.45,1350.45
2022-02-18 9:15:00,2022,2,18,24-Feb-22,9:15:00,16050,1217.35,1258.1,1217.35,1250.4
2022-02-22 9:15:00,2022,2,22,24-Feb-22,9:15:00,16050,880,880,844.7,844.7
2022-02-24 9:15:00,2022,2,24,24-Feb-22,9:15:00,16050,573.05,721.7,525.85,525.85
2022-02-01 9:15:00,2022,2,1,24-Feb-22,9:15:00,16100,1443.95,1443.95,1443.95,1443.95
